Fecha,Hora,Generación Nacional,Importación,Exportación,Temperatura
24/01/2017,6,475.36,171.62,0.00,16.0
24/01/2017,7,486.17,203.10,0.00,16.5
24/01/2017,8,542.45,223.84,0.00,19.5
24/01/2017,9,571.22,239.87,0.00,22.0
24/01/2017,10,609.55,239.31,0.00,24.5
24/01/2017,11,634.59,239.31,0.00,26.5
24/01/2017,12,622.54,239.31,0.00,26.0
24/01/2017,13,621.51,244.31,0.00,26.0
24/01/2017,14,648.01,244.31,0.00,27.0
24/01/2017,15,648.29,241.83,0.00,27.5
24/01/2017,16,596.85,239.31,0.00,26.5
24/01/2017,17,553.39,222.36,0.00,24.5
24/01/2017,18,770.79,80.82,0.00,23.0
24/01/2017,19,784.71,80.82,0.00,22.0
24/01/2017,20,720.70,80.82,0.00,21.0
24/01/2017,21,609.74,110.37,0.00,19.5
24/01/2017,22,454.53,168.36,0.00,19.0
24/01/2017,23,400.76,167.79,0.00,19.0
25/01/2017,0,370.38,168.51,0.00,18.5
25/01/2017,1,361.37,168.43,0.00,18.0
25/01/2017,2,346.82,173.32,5.00,17.5
25/01/2017,3,354.69,173.34,5.00,17.0
25/01/2017,4,373.23,168.48,0.00,17.0
25/01/2017,5,429.94,168.77,0.00,16.5
25/01/2017,6,466.09,181.81,0.00,16.0
25/01/2017,7,495.37,195.97,0.00,18.0
25/01/2017,8,525.68,247.21,0.00,21.0
25/01/2017,9,563.49,262.26,0.00,23.5
25/01/2017,10,620.63,258.55,0.00,26.0
25/01/2017,11,652.08,258.90,0.00,27.5
25/01/2017,12,635.98,259.09,0.00,28.0
25/01/2017,13,657.50,259.20,0.00,28.5
25/01/2017,14,681.82,258.88,0.00,28.5
25/01/2017,15,669.18,258.67,0.00,27.0
25/01/2017,16,608.67,253.33,0.00,25.5
25/01/2017,17,553.11,237.04,0.00,24.0
25/01/2017,18,767.14,96.59,0.00,22.5
25/01/2017,19,778.60,96.31,0.00,21.5
25/01/2017,20,722.23,96.40,0.00,20.5
25/01/2017,21,642.90,95.85,0.00,20.0
25/01/2017,22,474.96,187.19,17.94,20.0
25/01/2017,23,417.52,168.92,0.00,20.0
26/01/2017,0,406.78,152.28,0.00,19.5
26/01/2017,1,389.51,152.13,0.00,19.0
26/01/2017,2,379.01,153.32,0.00,18.5
26/01/2017,3,378.71,153.30,0.00,17.5
26/01/2017,4,398.52,153.33,0.00,17.0
26/01/2017,5,454.72,152.33,0.00,17.5
26/01/2017,6,502.15,152.67,0.00,17.5
26/01/2017,7,523.97,177.06,0.00,17.5
26/01/2017,8,586.42,195.76,0.00,19.5
26/01/2017,9,614.42,230.16,0.00,23.0
26/01/2017,10,643.47,235.97,0.00,26.0
26/01/2017,11,662.25,237.35,0.00,27.5
26/01/2017,12,643.72,237.74,0.00,29.0
26/01/2017,13,670.18,240.44,0.00,30.0
26/01/2017,14,704.47,233.80,0.00,29.5
26/01/2017,15,688.67,233.99,0.00,28.5
26/01/2017,16,666.86,191.93,0.00,27.5
26/01/2017,17,601.02,183.14,0.00,26.0
26/01/2017,18,779.10,76.29,0.00,24.0
26/01/2017,19,794.11,76.13,0.00,23.0
26/01/2017,20,736.76,74.63,0.00,22.5
26/01/2017,21,657.61,74.59,0.00,21.5
26/01/2017,22,484.73,156.58,0.00,20.5
26/01/2017,23,425.74,159.15,0.00,19.5
27/01/2017,0,385.87,168.64,0.00,19.0
27/01/2017,1,373.57,168.51,0.00,18.5
27/01/2017,2,370.50,168.38,0.00,18.0
27/01/2017,3,363.44,168.33,0.00,18.0
27/01/2017,4,394.58,151.51,0.00,18.0
27/01/2017,5,451.86,151.60,0.00,18.0
27/01/2017,6,483.97,167.99,0.00,18.0
27/01/2017,7,507.57,194.61,0.00,20.0
27/01/2017,8,533.47,252.27,0.00,23.0
27/01/2017,9,595.56,252.49,0.00,25.0
27/01/2017,10,635.63,254.56,0.00,27.0
27/01/2017,11,662.87,255.05,0.00,28.5
27/01/2017,12,645.81,252.24,0.00,30.0
27/01/2017,13,668.19,253.45,0.00,31.5
27/01/2017,14,688.84,258.64,0.00,32.0
27/01/2017,15,667.91,259.29,0.00,31.0
27/01/2017,16,618.41,235.51,0.00,28.5
27/01/2017,17,557.49,234.53,0.00,25.5
27/01/2017,18,773.71,87.35,0.00,23.5
27/01/2017,19,791.83,87.12,0.00,23.0
27/01/2017,20,735.82,91.83,0.00,23.5
27/01/2017,21,657.63,91.60,0.00,23.5
27/01/2017,22,496.79,169.17,0.00,23.0
27/01/2017,23,440.76,168.81,0.00,23.0
28/01/2017,0,408.35,168.39,0.00,22.5
28/01/2017,1,392.74,168.94,0.00,21.5
28/01/2017,2,378.71,168.90,0.00,20.0
28/01/2017,3,372.11,168.90,0.00,18.5
28/01/2017,4,377.80,168.98,0.00,18.0
28/01/2017,5,412.01,164.09,0.00,19.5
28/01/2017,6,438.26,163.53,0.00,21.0
28/01/2017,7,480.86,176.82,0.00,21.5
28/01/2017,8,516.61,201.82,0.00,23.0
28/01/2017,9,547.37,219.48,0.00,24.5
28/01/2017,10,555.55,227.67,0.00,26.0
28/01/2017,11,562.30,227.61,0.00,28.0
28/01/2017,12,540.25,227.57,0.00,30.0
28/01/2017,13,538.03,216.10,0.00,31.5
28/01/2017,14,542.81,206.73,0.00,31.5
28/01/2017,15,545.95,198.04,0.00,31.5
28/01/2017,16,541.73,178.10,0.00,30.0
28/01/2017,17,537.43,169.82,0.00,27.0
28/01/2017,18,687.26,119.82,0.00,25.0
28/01/2017,19,712.29,119.82,0.00,23.5
28/01/2017,20,672.48,119.82,0.00,23.0
28/01/2017,21,599.41,119.82,0.00,22.5
28/01/2017,22,470.13,168.30,0.00,22.5
28/01/2017,23,416.32,168.15,0.00,22.5
29/01/2017,0,412.13,134.82,0.00,22.0
29/01/2017,1,428.06,97.00,0.00,21.5
29/01/2017,2,421.84,94.00,0.00,20.5
29/01/2017,3,415.91,94.00,0.00,19.5
29/01/2017,4,396.19,113.00,0.00,19.0
29/01/2017,5,371.34,152.82,0.00,19.0
29/01/2017,6,362.72,162.82,0.00,20.0
29/01/2017,7,392.21,163.82,0.00,21.5
29/01/2017,8,390.61,209.01,0.00,23.0
29/01/2017,9,391.93,238.10,0.00,25.0
29/01/2017,10,413.22,238.63,0.00,27.0
29/01/2017,11,415.04,238.72,0.00,29.0
29/01/2017,12,417.58,238.70,0.00,30.5
29/01/2017,13,429.62,238.62,0.00,31.0
29/01/2017,14,431.95,238.36,0.00,31.0
29/01/2017,15,426.35,238.29,0.00,30.5
29/01/2017,16,413.32,238.14,0.00,30.0
29/01/2017,17,414.12,238.60,0.00,28.5
29/01/2017,18,635.42,125.86,0.00,26.0
29/01/2017,19,671.51,125.71,0.00,24.5
29/01/2017,20,629.42,125.83,0.00,24.0
29/01/2017,21,538.03,140.19,0.00,23.5
29/01/2017,22,429.62,168.44,0.00,23.0
29/01/2017,23,369.81,168.44,0.00,22.5
30/01/2017,0,345.81,168.75,0.00,21.5
30/01/2017,1,348.68,150.82,0.00,21.0
30/01/2017,2,379.32,114.00,0.00,20.0
30/01/2017,3,379.78,114.00,0.00,19.0
30/01/2017,4,381.32,138.00,0.00,19.0
30/01/2017,5,412.13,168.19,0.00,19.5
30/01/2017,6,441.47,197.33,0.00,19.5
30/01/2017,7,503.97,197.33,0.00,20.0
30/01/2017,8,550.99,258.60,0.00,22.5
30/01/2017,9,600.65,265.85,0.00,25.5
30/01/2017,10,647.46,252.90,0.00,27.0
30/01/2017,11,675.59,248.84,0.00,27.5
30/01/2017,12,646.66,248.84,0.00,28.5
30/01/2017,13,676.34,248.77,0.00,28.5
30/01/2017,14,696.39,248.71,0.00,28.0
30/01/2017,15,675.77,248.66,0.00,28.0
30/01/2017,16,616.12,246.31,0.00,27.5
30/01/2017,17,539.21,244.72,0.00,25.5
30/01/2017,18,731.46,124.73,0.00,23.5
30/01/2017,19,744.22,124.95,0.00,21.5
30/01/2017,20,681.64,125.11,0.00,20.0
30/01/2017,21,587.36,124.76,0.00,19.5
30/01/2017,22,446.23,168.67,0.00,18.5
30/01/2017,23,390.22,168.54,0.00,18.0
31/01/2017,0,364.66,168.47,0.00,18.0
31/01/2017,1,349.93,168.38,0.00,17.5
31/01/2017,2,344.17,168.30,0.00,17.0
31/01/2017,3,339.15,168.30,0.00,17.0
31/01/2017,4,362.92,168.37,0.00,17.0
31/01/2017,5,426.85,168.40,0.00,17.0
31/01/2017,6,410.14,230.08,0.00,17.0
31/01/2017,7,442.55,241.89,0.00,18.0
31/01/2017,8,492.63,266.31,0.00,20.0
31/01/2017,9,535.45,266.84,0.00,22.0
31/01/2017,10,582.39,263.78,0.00,24.0
31/01/2017,11,608.67,267.04,0.00,25.5
31/01/2017,12,590.70,267.22,0.00,25.5
31/01/2017,13,626.32,267.18,0.00,27.0
31/01/2017,14,664.91,256.81,0.00,29.0
31/01/2017,15,658.70,256.51,0.00,29.0
31/01/2017,16,599.45,256.73,0.00,29.0
31/01/2017,17,535.09,254.02,0.00,28.0
31/01/2017,18,770.43,86.65,0.00,26.0
31/01/2017,19,790.18,84.48,0.00,24.5
31/01/2017,20,739.25,84.82,0.00,23.0
31/01/2017,21,654.47,79.82,0.00,21.5
31/01/2017,22,466.45,168.40,0.00,21.0
31/01/2017,23,403.89,168.29,0.00,20.5
01/02/2017,0,372.42,168.41,0.00,19.5
01/02/2017,1,355.02,168.39,0.00,18.5
01/02/2017,2,352.07,168.41,0.00,17.5
01/02/2017,3,352.43,168.36,0.00,17.0
01/02/2017,4,372.54,168.36,0.00,17.0
01/02/2017,5,428.48,168.44,0.00,17.5
01/02/2017,6,437.30,209.28,0.00,18.0
01/02/2017,7,504.55,191.18,0.00,19.5
01/02/2017,8,590.63,189.55,0.00,21.5
01/02/2017,9,637.35,190.10,0.00,23.0
01/02/2017,10,687.90,189.79,0.00,25.0
01/02/2017,11,729.55,180.31,0.00,27.0
01/02/2017,12,716.93,180.29,0.00,29.0
01/02/2017,13,763.60,170.62,0.00,30.5
01/02/2017,14,789.11,170.17,0.00,31.0
01/02/2017,15,777.65,170.07,0.00,31.0
01/02/2017,16,716.60,169.68,0.00,30.0
01/02/2017,17,628.40,179.48,0.00,28.0
01/02/2017,18,818.77,59.00,0.00,25.5
01/02/2017,19,842.35,59.00,0.00,23.5
01/02/2017,20,793.38,59.00,0.00,23.0
01/02/2017,21,701.54,63.63,0.00,23.0
01/02/2017,22,506.78,167.99,0.00,22.5
01/02/2017,23,442.32,168.15,0.00,21.5
02/02/2017,0,405.55,168.44,0.00,21.0
02/02/2017,1,386.82,168.46,0.00,20.5
02/02/2017,2,374.74,168.53,0.00,19.5
02/02/2017,3,371.51,168.50,0.00,18.5
02/02/2017,4,388.56,168.44,0.00,18.0
02/02/2017,5,446.82,168.50,0.00,18.5
02/02/2017,6,484.74,173.55,0.00,20.0
02/02/2017,7,533.74,174.60,0.00,21.5
02/02/2017,8,552.54,252.81,0.00,23.0
02/02/2017,9,591.58,269.81,0.00,25.0
02/02/2017,10,625.96,278.96,0.00,27.0
02/02/2017,11,651.27,279.02,0.00,28.5
02/02/2017,12,631.56,279.01,0.00,30.0
02/02/2017,13,672.13,271.63,0.00,31.5
02/02/2017,14,702.35,271.03,0.00,31.5
02/02/2017,15,687.64,271.14,0.00,30.0
02/02/2017,16,640.82,252.81,0.00,28.0
02/02/2017,17,588.00,222.51,0.00,26.5
02/02/2017,18,798.96,85.15,0.00,24.5
02/02/2017,19,816.31,84.91,0.00,23.0
02/02/2017,20,754.93,94.59,0.00,23.0
02/02/2017,21,669.70,93.94,0.00,23.5
02/02/2017,22,500.80,168.37,0.00,23.0
02/02/2017,23,438.95,168.11,0.00,22.0
03/02/2017,0,404.70,168.53,0.00,21.5
03/02/2017,1,388.34,168.47,0.00,20.5
03/02/2017,2,378.20,168.50,0.00,19.5
03/02/2017,3,376.67,168.49,0.00,18.5
03/02/2017,4,393.28,168.47,0.00,18.0
03/02/2017,5,447.84,168.64,0.00,18.5
03/02/2017,6,462.07,194.30,0.00,19.0
03/02/2017,7,511.01,203.10,0.00,19.5
03/02/2017,8,545.52,263.31,0.00,21.5
03/02/2017,9,600.20,265.31,0.00,24.5
03/02/2017,10,629.50,279.01,0.00,27.0
03/02/2017,11,647.12,279.01,0.00,28.5
03/02/2017,12,619.39,278.72,0.00,30.0
03/02/2017,13,661.27,278.91,0.00,31.5
03/02/2017,14,689.60,278.77,0.00,32.5
03/02/2017,15,669.75,278.91,0.00,32.5
03/02/2017,16,620.80,245.31,0.00,31.5
03/02/2017,17,574.75,223.72,0.00,29.5
03/02/2017,18,794.80,75.82,0.00,27.5
03/02/2017,19,815.49,75.82,0.00,26.0
03/02/2017,20,764.67,75.82,0.00,24.5
03/02/2017,21,679.32,77.82,0.00,24.0
03/02/2017,22,503.88,168.01,0.00,23.5
03/02/2017,23,445.35,168.43,0.00,22.5
04/02/2017,0,413.92,168.61,0.00,22.0
04/02/2017,1,395.22,168.54,0.00,21.5
04/02/2017,2,381.66,168.51,0.00,20.0
04/02/2017,3,380.56,168.54,0.00,19.0
04/02/2017,4,387.05,168.49,0.00,19.0
04/02/2017,5,404.53,168.59,0.00,19.0
04/02/2017,6,374.21,220.10,0.00,19.5
04/02/2017,7,425.53,225.14,0.00,21.0
04/02/2017,8,505.74,218.10,0.00,23.0
04/02/2017,9,514.95,253.50,0.00,26.0
04/02/2017,10,540.46,253.85,0.00,28.0
04/02/2017,11,551.13,252.10,0.00,29.0
04/02/2017,12,534.37,237.10,0.00,30.5
04/02/2017,13,510.17,248.54,0.00,31.0
04/02/2017,14,539.03,211.68,0.00,31.0
04/02/2017,15,524.34,211.61,0.00,30.0
04/02/2017,16,500.17,210.34,0.00,29.5
04/02/2017,17,498.41,200.60,0.00,29.0
04/02/2017,18,672.95,124.82,0.00,27.5
04/02/2017,19,705.20,124.82,0.00,26.5
04/02/2017,20,662.99,124.82,0.00,25.0
04/02/2017,21,588.19,124.82,0.00,24.0
04/02/2017,22,472.11,168.27,0.00,24.0
04/02/2017,23,416.27,168.66,0.00,23.5
05/02/2017,0,382.92,168.12,0.00,22.5
05/02/2017,1,366.55,168.06,0.00,21.5
05/02/2017,2,358.59,168.07,0.00,20.0
05/02/2017,3,350.36,168.11,0.00,19.0
05/02/2017,4,353.90,167.95,0.00,19.0
05/02/2017,5,358.85,168.20,0.00,19.5
05/02/2017,6,368.19,168.54,0.00,20.0
05/02/2017,7,390.71,168.75,0.00,21.5
05/02/2017,8,396.75,203.75,0.00,24.5
05/02/2017,9,412.12,214.29,0.00,26.5
05/02/2017,10,387.12,266.10,0.00,28.0
05/02/2017,11,403.58,266.10,0.00,29.5
05/02/2017,12,461.33,215.98,0.00,30.5
05/02/2017,13,464.53,216.29,0.00,31.5
05/02/2017,14,419.87,266.10,0.00,32.0
05/02/2017,15,506.61,170.67,0.00,31.5
05/02/2017,16,497.89,170.89,0.00,30.5
05/02/2017,17,499.74,170.91,0.00,29.5
05/02/2017,18,656.63,128.60,0.00,28.5
05/02/2017,19,701.86,124.82,0.00,27.0
05/02/2017,20,668.96,124.82,0.00,25.0
05/02/2017,21,590.68,124.82,0.00,24.0
05/02/2017,22,456.45,168.31,0.00,23.0
05/02/2017,23,407.93,168.16,0.00,22.0
06/02/2017,0,387.76,153.82,0.00,22.0
06/02/2017,1,393.08,129.82,0.00,21.5
06/02/2017,2,379.39,140.82,6.93,20.0
06/02/2017,3,376.58,140.82,5.06,19.0
06/02/2017,4,391.96,145.82,6.88,19.0
06/02/2017,5,434.27,158.66,0.00,19.0
06/02/2017,6,494.12,149.82,0.00,20.0
06/02/2017,7,554.26,160.88,0.00,21.5
06/02/2017,8,614.67,213.10,0.00,23.0
06/02/2017,9,630.85,254.91,0.00,25.0
06/02/2017,10,659.78,270.39,0.00,27.0
06/02/2017,11,684.27,270.64,0.00,29.5
06/02/2017,12,673.40,261.85,0.00,31.0
06/02/2017,13,705.56,261.96,0.00,31.5
06/02/2017,14,790.85,202.86,0.00,32.0
06/02/2017,15,753.61,232.43,0.00,32.0
06/02/2017,16,720.54,199.97,0.00,30.5
06/02/2017,17,651.43,189.10,0.00,28.5
06/02/2017,18,830.59,75.82,0.00,27.0
06/02/2017,19,853.14,75.82,0.00,25.5
06/02/2017,20,798.64,75.82,0.00,25.5
06/02/2017,21,721.47,75.82,0.00,25.0
06/02/2017,22,537.27,167.80,0.00,23.5
06/02/2017,23,466.46,168.16,0.00,22.5
07/02/2017,0,437.11,168.12,0.00,21.5
07/02/2017,1,420.52,168.21,0.00,21.0
07/02/2017,2,410.54,166.82,0.00,20.5
07/02/2017,3,420.79,156.82,0.00,19.5
07/02/2017,4,424.35,168.02,0.00,18.5
07/02/2017,5,474.64,167.98,0.00,19.5
07/02/2017,6,508.86,176.74,0.00,20.5
07/02/2017,7,526.72,225.10,0.00,21.5
07/02/2017,8,608.41,256.10,0.00,23.5
07/02/2017,9,656.00,256.10,0.00,25.0
07/02/2017,10,694.88,255.80,0.00,27.0
07/02/2017,11,702.03,270.10,0.00,29.0
07/02/2017,12,677.60,277.86,0.00,30.5
07/02/2017,13,707.16,270.10,0.00,31.5
07/02/2017,14,733.76,269.10,0.00,32.0
07/02/2017,15,724.31,269.10,0.00,31.5
07/02/2017,16,671.02,254.10,0.00,29.5
07/02/2017,17,620.95,219.10,0.00,27.5
07/02/2017,18,819.24,75.82,0.00,25.5
07/02/2017,19,844.29,75.82,0.00,23.5
07/02/2017,20,795.62,75.82,0.00,23.0
07/02/2017,21,702.84,95.15,0.00,22.5
07/02/2017,22,531.28,167.86,0.00,22.0
07/02/2017,23,473.64,167.42,0.00,22.0
08/02/2017,0,436.82,168.32,0.00,21.5
08/02/2017,1,420.42,178.48,10.00,20.5
08/02/2017,2,414.08,167.82,0.00,19.5
08/02/2017,3,406.61,168.29,0.00,19.0
08/02/2017,4,421.50,168.28,0.00,18.5
08/02/2017,5,473.64,168.30,0.00,19.0
08/02/2017,6,498.61,186.65,0.00,19.5
08/02/2017,7,541.88,204.10,0.00,20.0
08/02/2017,8,600.80,247.14,0.00,22.5
08/02/2017,9,634.04,276.10,0.00,25.0
08/02/2017,10,675.71,277.60,0.00,27.0
08/02/2017,11,699.07,275.60,0.00,29.5
08/02/2017,12,658.44,274.55,0.00,31.5
08/02/2017,13,707.38,242.89,0.00,32.0
08/02/2017,14,757.43,223.60,0.00,31.5
08/02/2017,15,751.80,223.10,0.00,30.5
08/02/2017,16,687.16,221.61,0.00,29.0
08/02/2017,17,609.57,213.10,0.00,27.5
08/02/2017,18,813.71,75.82,0.00,25.5
08/02/2017,19,836.97,75.82,0.00,23.0
08/02/2017,20,784.07,75.82,0.00,22.0
08/02/2017,21,702.66,75.82,0.00,21.5
08/02/2017,22,520.59,168.11,0.00,21.0
08/02/2017,23,461.22,168.46,0.00,22.5
09/02/2017,0,427.07,168.21,0.00,23.5
09/02/2017,1,410.70,168.18,0.00,22.5
09/02/2017,2,400.69,168.14,0.00,21.5
09/02/2017,3,396.64,168.19,0.00,20.0
09/02/2017,4,409.11,168.00,0.00,19.0
09/02/2017,5,471.56,168.20,0.00,19.0
09/02/2017,6,513.78,162.66,0.00,19.0
09/02/2017,7,559.69,170.17,0.00,20.5
09/02/2017,8,606.99,219.10,0.00,23.0
09/02/2017,9,645.07,244.10,0.00,25.0
09/02/2017,10,690.26,244.10,0.00,27.5
09/02/2017,11,718.40,244.10,0.00,29.5
09/02/2017,12,700.67,244.10,0.00,30.0
09/02/2017,13,725.03,243.10,0.00,30.5
09/02/2017,14,753.40,243.10,0.00,31.5
09/02/2017,15,743.56,243.10,0.00,32.5
09/02/2017,16,719.72,201.07,0.00,31.5
09/02/2017,17,645.34,188.10,0.00,29.0
09/02/2017,18,825.02,70.82,0.00,26.5
09/02/2017,19,849.08,70.82,0.00,24.0
09/02/2017,20,804.87,70.82,0.00,24.0
09/02/2017,21,728.48,70.82,0.00,25.0
09/02/2017,22,535.15,168.29,0.00,24.0
09/02/2017,23,482.24,168.31,0.00,23.5
10/02/2017,0,445.76,168.20,0.00,23.0
10/02/2017,1,425.37,168.17,0.00,22.5
10/02/2017,2,414.94,168.04,0.00,21.5
10/02/2017,3,409.98,167.99,0.00,20.0
10/02/2017,4,426.70,167.88,0.00,19.0
10/02/2017,5,476.77,168.11,0.00,20.0
10/02/2017,6,510.06,172.34,0.00,21.5
10/02/2017,7,576.71,169.10,0.00,22.0
10/02/2017,8,620.96,236.34,0.00,23.0
10/02/2017,9,660.43,252.41,0.00,25.5
10/02/2017,10,693.26,262.41,0.00,28.0
10/02/2017,11,718.55,262.41,0.00,30.0
10/02/2017,12,689.57,262.41,0.00,31.5
10/02/2017,13,720.75,261.41,0.00,32.5
10/02/2017,14,738.40,263.41,0.00,33.5
10/02/2017,15,716.55,263.41,0.00,33.5
10/02/2017,16,678.04,227.17,0.00,32.5
10/02/2017,17,635.51,199.41,0.00,31.5
10/02/2017,18,819.38,70.82,0.00,30.0
10/02/2017,19,842.33,70.82,0.00,27.5
10/02/2017,20,784.51,80.82,0.00,26.0
10/02/2017,21,714.71,80.82,0.00,25.0
10/02/2017,22,542.91,168.32,0.00,23.5
10/02/2017,23,485.20,168.24,0.00,23.0
11/02/2017,0,444.24,168.27,0.00,22.5
11/02/2017,1,425.54,167.93,0.00,21.5
11/02/2017,2,414.65,167.94,0.00,20.5
11/02/2017,3,402.16,168.37,0.00,19.5
11/02/2017,4,400.76,168.16,0.00,19.0
11/02/2017,5,421.46,168.39,0.00,19.5
11/02/2017,6,443.20,167.82,0.00,20.0
11/02/2017,7,509.38,165.28,0.00,21.0
11/02/2017,8,546.80,199.10,0.00,23.0
11/02/2017,9,590.83,201.10,0.00,25.0
11/02/2017,10,615.60,201.10,0.00,27.0
11/02/2017,11,614.26,201.10,0.00,29.0
11/02/2017,12,579.13,200.10,0.00,30.5
11/02/2017,13,571.95,200.10,0.00,31.5
11/02/2017,14,568.43,201.10,0.00,32.0
11/02/2017,15,562.97,200.10,0.00,32.5
11/02/2017,16,551.35,188.10,0.00,32.5
11/02/2017,17,531.11,188.10,0.00,31.5
11/02/2017,18,686.03,124.82,0.00,29.5
11/02/2017,19,720.39,124.82,0.00,27.0
11/02/2017,20,677.00,124.82,0.00,25.5
11/02/2017,21,605.67,124.82,0.00,24.0
11/02/2017,22,488.52,168.30,0.00,23.0
11/02/2017,23,430.95,168.32,0.00,22.5
12/02/2017,0,393.48,168.47,0.00,21.5
12/02/2017,1,371.13,168.46,0.00,20.5
12/02/2017,2,377.79,144.82,0.00,19.5
12/02/2017,3,373.68,144.82,0.00,18.5
12/02/2017,4,367.80,149.82,0.00,18.0
12/02/2017,5,394.15,144.82,9.65,18.5
12/02/2017,6,371.74,160.82,0.00,18.5
12/02/2017,7,413.21,144.82,0.00,20.0
12/02/2017,8,412.06,184.12,0.00,22.5
12/02/2017,9,435.24,184.37,0.00,24.5
12/02/2017,10,464.59,180.86,0.00,26.5
12/02/2017,11,472.53,181.10,0.00,28.5
12/02/2017,12,478.08,181.18,0.00,30.0
12/02/2017,13,482.85,181.08,0.00,30.5
12/02/2017,14,483.44,180.76,0.00,31.0
12/02/2017,15,482.61,180.09,0.00,30.5
12/02/2017,16,481.06,175.10,0.00,29.0
12/02/2017,17,487.58,175.10,0.00,27.0
12/02/2017,18,694.10,75.82,0.00,26.0
12/02/2017,19,745.61,75.82,0.00,25.5
12/02/2017,20,713.37,75.82,0.00,25.0
12/02/2017,21,634.98,75.82,0.00,24.5
12/02/2017,22,458.96,168.03,0.00,23.0
12/02/2017,23,404.41,168.35,0.00,22.0
13/02/2017,0,367.46,167.90,0.00,21.5
13/02/2017,1,353.13,168.02,0.00,21.0
13/02/2017,2,347.60,159.82,0.00,20.0
13/02/2017,3,344.89,159.82,0.00,18.5
13/02/2017,4,354.91,167.98,0.00,18.0
13/02/2017,5,423.50,156.36,0.00,18.5
13/02/2017,6,465.79,164.82,0.00,18.5
13/02/2017,7,549.00,150.41,0.00,20.0
13/02/2017,8,639.26,168.10,0.00,23.0
13/02/2017,9,685.27,188.10,0.00,25.0
13/02/2017,10,729.34,189.10,0.00,27.0
13/02/2017,11,747.07,193.52,0.00,28.5
13/02/2017,12,723.10,192.55,0.00,29.5
13/02/2017,13,755.67,196.23,0.00,30.5
13/02/2017,14,791.85,188.10,0.00,31.5
13/02/2017,15,786.14,188.10,0.00,31.0
13/02/2017,16,722.77,178.10,0.00,29.0
13/02/2017,17,652.69,158.10,0.00,27.0
13/02/2017,18,795.47,75.82,0.00,25.0
13/02/2017,19,823.79,75.82,0.00,23.0
13/02/2017,20,773.97,75.82,0.00,22.0
13/02/2017,21,685.50,85.06,0.00,22.0
13/02/2017,22,511.33,168.23,0.00,21.5
13/02/2017,23,451.86,168.57,0.00,21.0
14/02/2017,0,427.22,157.60,2.00,21.0
14/02/2017,1,416.56,151.41,2.00,20.0
14/02/2017,2,413.94,143.26,2.00,19.0
14/02/2017,3,414.56,143.84,2.00,18.5
14/02/2017,4,429.53,148.30,2.00,18.0
14/02/2017,5,489.22,144.32,2.00,18.0
14/02/2017,6,500.97,168.91,2.00,18.5
14/02/2017,7,557.85,171.46,2.00,20.0
14/02/2017,8,614.53,211.26,0.00,22.0
14/02/2017,9,659.97,223.91,0.00,24.5
14/02/2017,10,705.97,216.46,0.00,27.0
14/02/2017,11,736.34,212.13,0.00,28.0
14/02/2017,12,724.31,210.81,0.00,29.0
14/02/2017,13,762.02,198.91,0.00,29.5
14/02/2017,14,786.14,198.91,0.00,29.0
14/02/2017,15,776.87,198.91,0.00,28.5
14/02/2017,16,714.69,188.91,0.00,27.0
14/02/2017,17,645.68,168.91,0.00,25.0
14/02/2017,18,810.60,65.82,0.00,23.0
14/02/2017,19,838.25,65.82,0.00,22.0
14/02/2017,20,781.77,65.82,0.00,21.5
14/02/2017,21,703.97,65.82,0.00,21.0
14/02/2017,22,516.82,164.91,0.00,20.5
14/02/2017,23,456.58,167.71,0.00,19.5
15/02/2017,0,454.48,131.28,0.00,19.0
15/02/2017,1,437.00,126.28,0.00,19.0
15/02/2017,2,443.65,118.00,0.00,18.5
15/02/2017,3,442.86,118.00,0.00,18.0
15/02/2017,4,453.01,123.00,0.00,18.0
15/02/2017,5,508.45,123.00,0.00,18.0
15/02/2017,6,546.32,123.00,0.00,17.5
15/02/2017,7,554.08,173.00,0.00,19.0
15/02/2017,8,608.59,207.96,0.00,21.5
15/02/2017,9,665.88,211.53,0.00,24.0
15/02/2017,10,707.88,215.06,0.00,26.5
15/02/2017,11,731.07,210.92,0.00,27.5
15/02/2017,12,707.45,210.81,0.00,28.0
15/02/2017,13,747.37,204.55,0.00,28.5
15/02/2017,14,777.40,197.59,0.00,29.0
15/02/2017,15,754.47,197.59,0.00,28.5
15/02/2017,16,682.90,197.59,0.00,27.5
15/02/2017,17,637.58,162.64,0.00,26.0
15/02/2017,18,815.97,49.00,0.00,24.0
15/02/2017,19,844.33,49.00,0.00,22.5
15/02/2017,20,796.13,49.00,0.00,22.0
15/02/2017,21,721.39,49.00,0.00,22.0
15/02/2017,22,532.02,143.28,0.00,21.5
15/02/2017,23,450.96,167.38,0.00,21.0
16/02/2017,0,421.57,167.58,0.00,21.0
16/02/2017,1,403.34,167.65,0.00,20.5
16/02/2017,2,401.29,159.32,0.00,19.5
16/02/2017,3,425.98,134.82,0.00,18.5
16/02/2017,4,439.62,139.82,0.00,18.0
16/02/2017,5,487.22,144.32,0.00,18.5
16/02/2017,6,512.26,154.32,0.00,19.0
16/02/2017,7,541.81,185.32,0.00,20.5
16/02/2017,8,594.33,233.60,0.00,23.0
16/02/2017,9,650.14,241.28,0.00,25.0
16/02/2017,10,684.50,252.38,0.00,27.0
16/02/2017,11,738.49,220.72,0.00,29.0
